Interaction,Gene1 Name,Gene1 Interface Length,Gene1 Length,Gene1 Interface Mutation Count,Gene1 Mutation Count,Gene2 Name,Gene2 Interface Length,Gene2 Length,Gene2 Interface Mutation Count,Gene2 Mutation Count,P Value
GALNT2	GALNT2,GALNT2,36,484,6,47,GALNT2,36,484,6,47,0.046136
CCNB2	CDK2,CCNB2,33,247,0,23,CDK2,39,298,2,16,0.972377
UBB	NEDD4,UBB,22,76,1,5,NEDD4,22,378,0,11,0.804274
MAPK8	MAP2K4,MAPK8,34,296,2,19,MAP2K4,48,264,11,53,0.249841
HIST1H3E	SIRT6,HIST1H3E,10,12,1,24,SIRT6,34,294,3,18,0.872230
RPS3	RPS29,RPS3,10,225,1,14,RPS29,9,55,1,6,0.397625
VTN	SERPINE1,VTN,14,37,1,42,SERPINE1,18,364,0,9,0.985613
CD28	CD80,CD28,25,101,2,18,CD80,20,87,0,0,0.951587
CHN2	RAC1,CHN2,33,174,1,47,RAC1,25,173,10,42,0.897088
HIST1H3E	ASF1A,HIST1H3E,18,88,5,24,ASF1A,26,153,3,17,0.480300
IFNG	IFNG,IFNG,83,133,6,14,IFNG,83,133,6,14,0.989040
ESRRA	NRIP1,ESRRA,13,226,0,24,NRIP1,9,10,1,25,0.991728
CD28	CD86,CD28,12,109,3,18,CD86,11,91,0,40,0.969494
INS	HLA-DRB1,INS,13,13,0,3,HLA-DRB1,22,184,3,18,0.747751
CTNNB1	LEF1,CTNNB1,76,531,6,9,LEF1,43,60,0,11,0.200245
HLA-A	HLA-DRB1,HLA-A,13,14,4,8,HLA-DRB1,21,189,2,18,0.261562
OPRL1	OPRL1,OPRL1,21,281,4,44,OPRL1,21,281,4,44,0.335918
E2F3	RB1,E2F3,18,98,1,11,RB1,15,44,0,2,0.967878
TNNC1	TNNC1,TNNC1,13,86,1,13,TNNC1,13,86,1,13,0.920576
SNRPD2	LSM2,SNRPD2,18,94,2,15,LSM2,18,73,1,3,0.778663
CASP7	CASP7,CASP7,40,224,4,21,CASP7,40,224,4,21,0.482472
CASP7	CASP6,CASP7,71,242,6,21,CASP6,88,253,8,16,0.280226
KLRC1	KLRD1,KLRC1,21,116,0,12,KLRD1,22,123,2,17,0.976617
MET	BTK,MET,57,298,0,9,BTK,53,255,1,26,0.999575
TLR4	LY96,TLR4,38,605,2,2,LY96,23,140,5,28,0.009328
CHMP4B	CHMP4B,CHMP4B,21,79,1,16,CHMP4B,21,79,1,16,0.999361
CASP7	CASP9,CASP7,51,143,1,21,CASP9,50,79,2,27,1.000000
CASP7	CASP8,CASP7,50,247,5,21,CASP8,42,251,6,50,0.784753
CLEC4C	CLEC4C,CLEC4C,51,127,12,45,CLEC4C,51,127,12,45,0.997322
IFNGR1	IFNGR1,IFNGR1,13,193,1,20,IFNGR1,13,193,1,20,0.760980
HRAS	RASA1,HRAS,29,166,73,83,RASA1,37,320,0,3,0.000000
RAB5A	RIN1,RAB5A,24,160,2,13,RIN1,27,98,0,6,0.913483
RAB5A	RIN2,RAB5A,22,160,3,13,RIN2,24,101,0,1,0.459354
EIF4A3	MAGOH,EIF4A3,43,391,3,27,MAGOH,39,143,2,10,0.690919
PDHX	DLD,PDHX,10,43,1,35,DLD,12,472,0,12,0.871511
CDK4	CDC37,CDK4,20,210,0,7,CDC37,15,132,1,25,0.968407
PDK1	PDK1,PDK1,52,368,2,24,PDK1,52,368,2,24,0.922256
LSM3	SNRPD1,LSM3,28,79,1,10,SNRPD1,26,82,1,6,0.986855
SF3B1	SF3B6,SF3B1,26,37,0,6,SF3B6,41,115,3,7,0.968773
RBP4	RBP4,RBP4,18,175,2,15,RBP4,18,175,2,15,0.372820
B2M	LILRB1,B2M,13,99,2,24,LILRB1,16,185,0,1,0.739845
B2M	LILRB2,B2M,17,100,2,24,LILRB2,16,185,0,7,0.888484
PDPK1	GIT1,PDPK1,13,247,0,22,GIT1,12,69,1,7,0.908384
RAF1	RHEB,RAF1,15,77,1,26,RHEB,15,156,1,19,0.984513
DAPK1	FADD,DAPK1,7,80,2,30,FADD,7,79,2,14,0.549715
HIST1H2AK	HIST1H2BI,HIST1H2AK,57,113,12,21,HIST1H2BI,57,100,7,20,0.859488
IL33	IL1RL1,IL33,47,137,8,34,IL1RL1,45,278,0,6,0.688996
USP2	RPS27A,USP2,65,338,2,32,RPS27A,41,76,0,1,0.999287
UBE2K	SUMO1,UBE2K,5,154,0,10,SUMO1,8,77,2,8,0.269058
IFNG	IFNGR1,IFNG,28,242,1,14,IFNGR1,27,201,2,20,0.811483
STK11	CAB39,STK11,20,285,0,4,CAB39,20,321,1,14,0.707458
MAGOH	RBM8A,MAGOH,24,144,2,10,RBM8A,30,92,1,15,0.947410
IZUMO1R	IZUMO1,IZUMO1R,21,209,0,0,IZUMO1,24,233,4,37,0.528238
MET	SRC,MET,3,258,0,9,SRC,8,258,1,31,0.577655
RRAS	RALGDS,RRAS,15,165,1,10,RALGDS,15,87,4,31,0.548452
KPNA2	KPNB1,KPNA2,16,24,0,4,KPNB1,39,872,4,48,0.396996
NCR3	NCR3,NCR3,13,119,3,11,NCR3,13,119,3,11,0.027081
PDHB	PDHB,PDHB,50,330,2,17,PDHB,50,330,2,17,0.778687
CDC16	ANAPC13,CDC16,17,504,0,38,ANAPC13,12,59,1,3,0.885621
HIST1H2AB	HIST1H3E,HIST1H2AB,17,106,1,15,HIST1H3E,17,99,5,24,0.646042
PABPC1	CARM1,PABPC1,8,11,3,27,CARM1,26,344,0,18,0.818179
BCL2	BAK1,BCL2,37,124,0,13,BAK1,41,150,1,4,0.996638
RPS13	RPS11,RPS13,5,149,0,15,RPS11,6,153,1,11,0.618902
CLEC7A	CLEC7A,CLEC7A,19,128,2,25,CLEC7A,19,128,2,25,0.951127
ILK	PARVA,ILK,24,268,4,24,PARVA,22,124,0,8,0.527046
ILK	PARVB,ILK,23,268,4,24,PARVB,23,124,1,30,0.774736
COL4A3BP	COL4A3BP,COL4A3BP,16,101,1,34,COL4A3BP,16,101,1,34,0.999889
ZFYVE9	SMAD2,ZFYVE9,29,41,0,11,SMAD2,38,194,2,27,0.999953
ZFYVE9	SMAD3,ZFYVE9,28,38,0,11,SMAD3,39,197,5,35,0.998959
HLA-DRA	EEF1A2,HLA-DRA,20,178,4,41,EEF1A2,13,13,1,45,0.999576
NRG1	ERBB4,NRG1,35,51,2,18,ERBB4,47,601,0,5,0.804215
TP53	SFN,TP53,7,7,0,310,SFN,22,235,3,12,1.000000
CCL20	CCL20,CCL20,24,65,2,12,CCL20,24,65,2,12,0.991887
C4A	C4A,C4A,84,697,1,11,C4A,84,697,1,11,0.761954
EIF4E	EIF4EBP1,EIF4E,34,178,1,9,EIF4EBP1,26,35,2,8,0.896869
UBE2D1	RING1,UBE2D1,15,146,1,11,RING1,16,106,1,19,0.898507
GRB2	BLNK,GRB2,21,76,2,23,BLNK,24,83,0,5,0.998915
TAB1	MAPK11,TAB1,7,8,2,42,MAPK11,16,347,2,19,0.563440
TAB1	MAPK14,TAB1,6,8,2,42,MAPK14,15,351,2,22,0.519581
MYC	KPNA2,MYC,9,9,2,11,KPNA2,30,416,0,4,0.406245
UNC119B	GNAT1,UNC119B,27,182,0,16,GNAT1,9,9,1,26,0.999845
UBC	TNFAIP3,UBC,17,76,0,2,TNFAIP3,15,34,2,28,0.999558
ATP6V1G1	ATP6V1E1,ATP6V1G1,62,106,4,6,ATP6V1E1,64,216,2,15,0.889874
PPP2CA	PPP2R5A,PPP2CA,22,308,0,5,PPP2R5A,32,396,1,8,0.645653
PPP2CA	PPP2R5B,PPP2CA,25,308,0,5,PPP2R5B,29,399,7,55,0.172099
PPP2CA	PPP2R5C,PPP2CA,20,303,0,5,PPP2R5C,34,403,1,41,0.974274
MAGOH	RNPS1,MAGOH,53,142,6,10,RNPS1,34,92,1,18,0.940731
UBC	UBE2D3,UBC,9,76,0,2,UBE2D3,12,151,1,19,0.869783
TPSAB1	TPSAB1,TPSAB1,12,243,2,25,TPSAB1,12,243,2,25,0.232902
UBC	UBE2D1,UBC,19,77,0,2,UBE2D1,28,147,4,11,0.283355
UBE2D1	UBE4A,UBE2D1,9,147,1,11,UBE4A,7,58,1,3,0.299514
UBC	UBE2D2,UBC,20,77,0,2,UBE2D2,32,146,1,4,0.796695
RHOA	ROCK1,RHOA,9,179,4,54,ROCK1,8,70,0,3,0.551402
RXRB	PPARD,RXRB,49,325,4,29,PPARD,47,370,7,34,0.247735
RXRB	PPARG,RXRB,52,325,4,29,PPARG,50,371,10,47,0.217001
BCL2	BCL2,BCL2,63,192,2,13,BCL2,63,192,2,13,0.987263
MSL1	KAT8,MSL1,8,46,0,5,KAT8,19,272,1,39,0.979840
UBE4A	UBE2D4,UBE4A,7,58,1,3,UBE2D4,8,147,0,6,0.495341
HLA-G	KLRD1,HLA-G,5,9,1,9,KLRD1,7,123,0,17,0.916095
HLA-DQA1	HLA-DQB1,HLA-DQA1,67,182,0,4,HLA-DQB1,60,182,9,22,0.584839
PLA2G1B	PLA2G1B,PLA2G1B,18,133,3,13,PLA2G1B,18,133,3,13,0.129943
HNRNPK	PCBP1,HNRNPK,14,66,1,33,PCBP1,19,71,0,4,0.999963
HIST3H3	UHRF1,HIST3H3,5,5,1,13,UHRF1,20,68,0,0,0.995705
HNRNPK	PCBP2,HNRNPK,17,66,1,33,PCBP2,15,71,0,12,0.999994
PPP2CA	PPP2R3B,PPP2CA,13,295,0,5,PPP2R3B,18,357,1,16,0.640479
HIST2H4B	HIST3H3,HIST2H4B,50,84,0,0,HIST3H3,57,98,6,13,0.885585
TNFRSF17	TNFSF13B,TNFRSF17,16,39,0,12,TNFSF13B,18,144,1,21,0.998867
ZKSCAN8	ZKSCAN8,ZKSCAN8,37,72,1,2,ZKSCAN8,37,72,1,2,0.708039
KRT6B	KRT31,KRT6B,52,104,1,28,KRT31,49,110,3,29,1.000000
AKT1	CDKN1B,AKT1,22,249,0,37,CDKN1B,17,51,1,2,0.995622
TNFRSF1A	TNFRSF1A,TNFRSF1A,40,158,4,31,TNFRSF1A,40,158,4,31,0.994696
FZD4	FZD4,FZD4,18,119,1,33,FZD4,18,119,1,33,0.999746
ARL2	ARL2BP,ARL2,25,189,0,9,ARL2BP,26,114,3,17,0.837606
S100B	FGF2,S100B,14,91,0,10,FGF2,21,126,2,6,0.755590
C1R	C1S,C1R,18,155,3,6,C1S,26,244,1,18,0.269235
CHEK2	CDK11A,CHEK2,25,265,2,23,CDK11A,25,286,2,9,0.330006
LSM3	LSM6,LSM3,19,72,3,10,LSM6,18,68,0,2,0.652263
LSM3	LSM7,LSM3,16,76,7,10,LSM7,12,71,0,4,0.008836
LSM3	LSM2,LSM3,32,82,1,10,LSM2,29,91,1,3,0.971643
FGR	ABI1,FGR,6,53,0,18,ABI1,7,54,1,35,0.998957
LSM3	LSM5,LSM3,24,80,1,10,LSM5,24,75,1,3,0.944765
RGS16	GNAI1,RGS16,23,130,4,27,GNAI1,19,309,2,29,0.449592
HLA-DRA	CD74,HLA-DRA,24,181,5,41,CD74,14,15,0,21,0.996038
UBC	USP21,UBC,37,75,0,2,USP21,58,310,3,28,0.988309
SH3KBP1	ARAP1,SH3KBP1,19,57,2,14,ARAP1,12,14,0,5,0.999710
CASP9	XIAP,CASP9,29,238,2,27,XIAP,29,91,1,19,0.992221
UBC	USP14,UBC,31,76,0,2,USP14,51,355,6,27,0.483302
SKA2	SKA1,SKA2,34,110,2,12,SKA1,40,86,3,21,0.998881
PSMA3	PSMA6,PSMA3,35,245,0,19,PSMA6,32,244,1,18,0.995713
CNOT4	UBE2N,CNOT4,13,47,0,8,UBE2N,13,144,3,18,0.706780
NFKBIA	BARD1,NFKBIA,7,98,1,23,BARD1,7,91,0,13,0.937375
GNAI3	RGS8,GNAI3,21,316,4,28,RGS8,22,131,5,26,0.071206
GNAI3	RGS2,GNAI3,19,316,3,28,RGS2,22,122,4,20,0.158332
UBE2E1	RNF2,UBE2E1,15,146,2,13,RNF2,16,107,0,3,0.600524
UBE2E1	RNF4,UBE2E1,13,137,1,13,RNF4,12,47,0,10,0.965220
PSMA3	PSMB5,PSMA3,8,191,0,19,PSMB5,8,201,1,19,0.794757
RPS23	RPS11,RPS23,11,141,0,9,RPS11,10,151,1,11,0.775235
YES1	KIT,YES1,27,258,2,42,KIT,12,367,0,3,0.780064
CD209	CD209,CD209,12,23,1,51,CD209,12,23,1,51,1.000000
SH2D1A	FYN,SH2D1A,9,104,1,22,FYN,10,61,1,49,0.998270
HLA-DRA	COL2A1,HLA-DRA,18,180,4,41,COL2A1,12,12,0,18,0.987721
STX6	VPS51,STX6,18,108,2,26,VPS51,9,12,0,40,0.999999
RIPK1	RIPK1,RIPK1,18,246,1,39,RIPK1,18,246,1,39,0.980912
RIPK1	RIPK3,RIPK1,20,246,3,39,RIPK3,17,278,3,22,0.260162
PLG	PLG,PLG,18,84,5,13,PLG,18,84,5,13,0.036246
PSMA3	PSMB4,PSMA3,8,245,0,19,PSMB4,7,217,2,17,0.327071
POLR2B	POLR2L,POLR2B,54,1165,0,0,POLR2L,32,67,1,2,0.134738
POLR2B	POLR2K,POLR2B,30,1165,0,0,POLR2K,21,46,3,5,0.000701
FLNB	FBLIM1,FLNB,28,172,0,8,FBLIM1,15,15,1,12,0.994625
GNAI2	GNB1,GNAI2,25,329,1,15,GNB1,35,339,0,4,0.832731
POLR2B	POLR2J,POLR2B,13,1165,0,0,POLR2J,11,117,1,9,0.156406
PRKCI	SQSTM1,PRKCI,16,86,0,13,SQSTM1,15,100,2,35,0.998323
POLR2B	POLR2I,POLR2B,32,1165,0,0,POLR2I,30,125,3,8,0.005179
PEBP1	PEBP1,PEBP1,19,185,1,14,PEBP1,19,185,1,14,0.797714
VIM	HLA-DRB1,VIM,12,13,0,42,HLA-DRB1,20,190,3,18,0.997485
TRIO	RAC1,TRIO,39,279,0,4,RAC1,26,177,9,42,0.201215
RAB3A	CHM,RAB3A,23,160,2,15,CHM,23,519,1,10,0.238094
SNAP23	VAMP7,SNAP23,8,70,1,13,VAMP7,6,83,0,21,0.961718
STAT5A	CRK,STAT5A,10,74,1,36,CRK,10,92,0,15,0.998566
SH3GL1	SH3GL3,SH3GL1,63,239,4,26,SH3GL3,65,237,0,3,0.971791
SH3GL1	SH3GL2,SH3GL1,65,237,4,26,SH3GL2,66,239,0,7,0.990533
SNAP23	VAMP3,SNAP23,10,72,1,13,VAMP3,6,68,0,11,0.945669
SH3GL1	SH3GL1,SH3GL1,66,237,4,26,SH3GL1,66,237,4,26,0.988607
MRPL20	MRPL13,MRPL20,8,140,1,14,MRPL13,7,177,0,11,0.702360
AP4M1	AP4B1,AP4M1,31,278,2,32,AP4B1,26,511,1,23,0.768889
ABL2	CRK,ABL2,9,54,0,5,CRK,10,49,2,15,0.906442
MSH3	MSH2,MSH3,108,852,0,7,MSH2,96,868,2,22,0.874004
SRSF1	RNPS1,SRSF1,4,67,1,28,RNPS1,5,69,1,18,0.817369
GMNN	CDT1,GMNN,5,74,0,12,CDT1,7,172,1,17,0.765501
PLXNB1	RND1,PLXNB1,17,107,1,8,RND1,13,180,2,24,0.664176
ZNF3	ZNF212,ZNF3,6,54,0,6,ZNF212,5,52,1,8,0.784301
SNX2	SNX2,SNX2,51,210,4,25,SNX2,51,210,4,25,0.943038
SUMO1	UBA2,SUMO1,39,79,4,8,UBA2,51,548,0,9,0.219697
BTRC	BTRC,BTRC,38,52,1,10,BTRC,38,52,1,10,1.000000
BIRC5	INCENP,BIRC5,24,137,2,5,INCENP,22,45,1,44,0.999904
UCHL3	RPS27A,UCHL3,38,229,2,13,RPS27A,25,75,0,1,0.819544
MAP2K1	VRK2,MAP2K1,27,294,2,46,VRK2,29,260,5,44,0.816373
MYH7	MYH7,MYH7,49,98,1,2,MYH7,49,98,1,2,0.687500
STAMBP	STAMBP,STAMBP,15,171,3,27,STAMBP,15,171,3,27,0.335690
UBC	UBE2G2,UBC,15,75,0,2,UBE2G2,20,156,1,6,0.731371
FER	ERBB3,FER,19,245,0,2,ERBB3,21,286,1,114,0.999887
ESR1	THRA,ESR1,19,197,0,4,THRA,17,222,1,33,0.963989
RFC4	RFC5,RFC4,5,315,1,25,RFC5,9,320,0,21,0.641390
PARK2	UBE2L3,PARK2,19,70,6,52,UBE2L3,20,145,2,9,0.885624
PPARG	NCOA2,PPARG,17,363,1,47,NCOA2,9,10,0,2,0.970999
CEACAM7	CEACAM7,CEACAM7,24,109,1,39,CEACAM7,24,109,1,39,1.000000
MINA	MINA,MINA,75,422,4,29,MINA,75,422,4,29,0.832295
KRT6B	KRT15,KRT6B,52,95,1,28,KRT15,48,90,1,25,1.000000
PPARG	NCOA1,PPARG,18,264,2,47,NCOA1,10,11,0,5,0.974090
KRT6B	KRT19,KRT6B,52,104,1,28,KRT19,50,110,0,5,1.000000
PRKACA	LRRK2,PRKACA,42,253,10,36,LRRK2,42,245,0,0,0.069734
PIK3R2	GRB2,PIK3R2,23,80,1,11,GRB2,23,101,3,23,0.985282
HSPA1A	BAG5,HSPA1A,17,385,0,5,BAG5,21,99,1,28,0.932679
HIST1H3E	EHMT2,HIST1H3E,8,9,2,24,EHMT2,21,267,1,71,0.998062
IL2RB	IL15,IL2RB,15,196,2,9,IL15,16,114,2,17,0.259058
ROR2	ROR2,ROR2,31,265,1,16,ROR2,31,265,1,16,0.902206
SUMO2	SENP1,SUMO2,22,79,2,5,SENP1,35,226,0,6,0.637568
SUMO2	SENP3,SUMO2,21,80,0,5,SENP3,27,213,3,26,0.902762
UBE2E3	TRIM39,UBE2E3,15,143,1,15,TRIM39,12,70,2,14,0.729830
ARNT	EPAS1,ARNT,25,111,1,44,EPAS1,26,114,1,24,0.999999
PRKAA1	STK11,PRKAA1,27,275,1,14,STK11,30,293,2,4,0.267980
TPM1	TPM4,TPM1,58,128,5,25,TPM4,61,116,4,16,0.999896
FAS	FASLG,FAS,18,88,0,24,FASLG,16,133,2,25,0.997239
TIMM10	TIMM9,TIMM10,24,90,0,5,TIMM9,19,79,1,5,0.946931
PDGFRB	PIK3R3,PDGFRB,4,4,0,19,PIK3R3,12,106,1,18,0.997020
PGR	PGR,PGR,17,249,2,18,PGR,17,249,2,18,0.229210
PDGFRB	PDGFRB,PDGFRB,15,39,2,19,PDGFRB,15,39,2,19,0.999977
BRCA1	BRIP1,BRCA1,22,211,0,15,BRIP1,7,8,1,22,0.994783
HRAS	SOS2,HRAS,38,166,62,83,SOS2,54,480,0,2,0.000000
CD2BP2	TXNL4A,CD2BP2,14,62,0,32,TXNL4A,19,135,1,10,0.999547
MRPL20	MRPL44,MRPL20,8,140,0,14,MRPL44,9,275,1,8,0.601554
HRAS	SOS1,HRAS,38,167,71,83,SOS1,48,455,0,11,0.000000
CCNA2	CDKN1A,CCNA2,26,258,0,6,CDKN1A,22,67,4,39,0.915384
EXOSC9	EXOSC4,EXOSC9,34,340,0,22,EXOSC4,26,235,1,15,0.983050
EXOSC9	EXOSC5,EXOSC9,50,340,3,22,EXOSC5,55,205,6,21,0.451032
POLD3	REV1,POLD3,12,16,0,16,REV1,15,94,1,9,0.999125
EXOSC9	EXOSC3,EXOSC9,14,340,2,22,EXOSC3,20,236,0,4,0.459100
PIN1	PIN1,PIN1,18,153,4,9,PIN1,18,153,4,9,0.000536
LONRF1	LONRF1,LONRF1,70,197,5,46,LONRF1,70,197,5,46,1.000000
EXOSC9	EXOSC8,EXOSC9,18,340,0,22,EXOSC8,21,270,1,18,0.928838
UBE2D3	RNF125,UBE2D3,15,137,1,19,RNF125,13,41,2,16,0.929245
UBE2D3	RNF126,UBE2D3,13,137,1,19,RNF126,14,42,0,16,0.996729
YWHAE	YWHAZ,YWHAE,21,231,0,3,YWHAZ,21,230,1,18,0.865484
UBE2D3	RNF130,UBE2D3,13,137,1,19,RNF130,14,42,1,16,0.976393
JAM2	JAM2,JAM2,12,75,1,11,JAM2,12,75,1,11,0.887966
JAM2	JAM3,JAM2,15,82,1,11,JAM3,21,83,4,29,0.955381
SH2B2	NTRK1,SH2B2,14,85,1,21,NTRK1,12,273,1,13,0.717858
MRPL57	MRPL16,MRPL57,8,94,1,6,MRPL16,8,205,0,19,0.747139
MRPL57	MRPL15,MRPL57,9,94,1,6,MRPL15,14,287,0,16,0.745858
UBA52	WWP1,UBA52,18,73,3,12,WWP1,22,374,0,2,0.123902
FTL	FTH1,FTL,16,174,2,15,FTH1,15,171,1,21,0.639300
GSK3B	DUSP9,GSK3B,19,266,0,13,DUSP9,17,141,5,30,0.330867
RHOB	ARHGDIG,RHOB,30,189,4,19,ARHGDIG,38,178,1,11,0.676215
B3GAT3	B3GAT3,B3GAT3,49,250,7,25,B3GAT3,49,250,7,25,0.097182
FYN	CD2AP,FYN,7,50,1,49,CD2AP,5,49,0,12,0.999622
RAD23A	RNF115,RAD23A,15,72,2,7,RNF115,9,30,0,6,0.847103
KRT38	KRT83,KRT38,47,101,1,5,KRT83,47,104,1,4,0.965509
RING1	RING1,RING1,25,143,1,19,RING1,25,143,1,19,0.993899
HGS	STAM,HGS,40,98,0,3,STAM,43,77,3,33,1.000000
MCF2L	RHOA,MCF2L,49,330,0,23,RHOA,36,178,37,54,0.000000
KRT38	KRT81,KRT38,47,101,1,5,KRT81,47,104,8,33,0.998636
CTBP2	CTBP1,CTBP2,70,329,0,2,CTBP1,69,332,2,16,0.917329
SERPINA1	ELANE,SERPINA1,6,322,0,45,ELANE,6,20,1,25,0.917937
EHMT2	EHMT2,EHMT2,27,267,4,71,EHMT2,27,267,4,71,0.979345
UBE2D3	RNF111,UBE2D3,27,147,2,19,RNF111,29,92,0,1,0.965837
HSP90AB1	FKBP4,HSP90AB1,4,5,0,29,FKBP4,7,285,1,17,0.831156
MAPK8	MAP3K1,MAPK8,28,296,2,19,MAP3K1,32,264,0,2,0.674190
NLRP1	NOD2,NLRP1,6,198,1,43,NOD2,5,175,0,16,0.829005
LIN7A	CASK,LIN7A,12,79,5,49,CASK,13,73,1,9,0.931445
UBE2D3	RNF115,UBE2D3,14,137,1,19,RNF115,14,42,1,6,0.919823
UBC	CYLD,UBC,41,148,0,2,CYLD,53,374,2,18,0.898315
MAVS	TRAF6,MAVS,7,7,0,17,TRAF6,17,158,3,46,0.996582
PSMA1	PSMA2,PSMA1,3,236,1,28,PSMA2,5,233,0,9,0.470898
PSMA1	PSMA3,PSMA1,34,238,2,28,PSMA3,32,245,2,19,0.899990
PSMA1	PSMA5,PSMA1,31,238,6,28,PSMA5,36,234,2,10,0.162262
CDC25C	PLK1,CDC25C,7,7,1,7,PLK1,18,223,2,45,0.931812
SRC	CRK,SRC,12,61,1,31,CRK,12,49,1,15,0.999833
MCM5	MCM2,MCM5,51,330,3,13,MCM2,49,342,1,44,0.977810
MCM5	MCM7,MCM5,46,330,3,13,MCM7,41,319,0,16,0.765772
HLA-A	HLA-DRA,HLA-A,13,14,4,8,HLA-DRA,20,180,3,41,0.750168
LCK	PRKCQ,LCK,19,243,0,14,PRKCQ,17,143,1,45,0.996900
KRT38	KRT71,KRT38,49,101,1,5,KRT71,52,104,10,58,1.000000
MAPK9	DUSP4,MAPK9,20,353,0,30,DUSP4,21,140,1,22,0.989056
UBE2D2	NEDD8,UBE2D2,11,147,1,4,NEDD8,4,76,0,7,0.535118
PSMA1	PSMB4,PSMA1,11,238,2,28,PSMB4,13,217,1,17,0.426020
KRT38	KRT79,KRT38,50,101,1,5,KRT79,53,104,1,13,0.999933
PSMA1	PSMB2,PSMA1,7,187,2,28,PSMB2,12,179,1,10,0.315664
CDC42	CDC42,CDC42,4,194,1,18,CDC42,4,194,1,18,0.169652
DVL2	PARD6A,DVL2,55,84,0,5,PARD6A,52,89,1,5,0.999935
KRT38	KRT6B,KRT38,51,101,1,5,KRT6B,49,104,0,28,1.000000
KRT38	KRT6C,KRT38,50,101,1,5,KRT6C,53,104,3,8,0.955536
KRT38	KRT6A,KRT38,51,101,1,5,KRT6A,49,104,0,8,0.999833
JAK2	GRB2,JAK2,23,81,0,9,GRB2,23,76,2,23,0.999783
HLA-DRA	ITGB3,HLA-DRA,22,180,5,41,ITGB3,11,12,0,0,0.856165
ITGB3	SHC1,ITGB3,23,27,0,0,SHC1,44,191,3,41,0.999948
LGR5	RSPO1,LGR5,35,461,1,31,RSPO1,25,98,1,27,0.988994
FYN	GUCY2D,FYN,6,248,1,49,GUCY2D,10,227,0,9,0.862941
CDH1	KLRG1,CDH1,8,98,0,6,KLRG1,12,112,2,16,0.633274
FYN	PIK3R1,FYN,11,58,4,49,PIK3R1,7,14,0,8,0.999903
RAB2A	RAB2A,RAB2A,9,166,2,19,RAB2A,9,166,2,19,0.148924
H2AFZ	HIST1H3E,H2AFZ,16,104,1,7,HIST1H3E,15,97,5,24,0.341923
CLEC2D	CLEC2D,CLEC2D,20,123,4,13,CLEC2D,20,123,4,13,0.048945
GTF2H5	GTF2H4,GTF2H5,20,62,1,2,GTF2H4,27,274,0,10,0.836053
RGS14	GNAI3,RGS14,34,122,1,12,GNAI3,36,317,4,28,0.786338
MRPL4	MRPL15,MRPL4,27,250,1,4,MRPL15,28,287,1,16,0.621893
RGS14	GNAI2,RGS14,32,122,1,12,GNAI2,35,318,2,15,0.801477
RGS14	GNAI1,RGS14,31,36,1,12,GNAI1,58,320,5,29,0.963534
KRT18	KRT8,KRT18,49,89,4,31,KRT8,49,95,1,4,1.000000
CCND1	GSK3B,CCND1,5,119,1,22,GSK3B,4,284,0,13,0.546381
MET	TXK,MET,50,267,0,9,TXK,48,262,1,12,0.986465
CXCR5	CXCR4,CXCR5,15,255,0,12,CXCR4,15,248,3,36,0.551604
EPHA2	EPHA2,EPHA2,27,286,3,21,EPHA2,27,286,3,21,0.201158
STX4	NAPB,STX4,7,65,1,22,NAPB,9,274,1,21,0.608556
DR1	NFYC,DR1,49,84,2,10,NFYC,50,82,5,23,0.999999
PCCA	PCCB,PCCA,45,666,0,24,PCCB,58,503,5,32,0.555564
CD1A	B2M,CD1A,40,270,0,6,B2M,30,98,19,24,0.000000
UBB	OPTN,UBB,13,148,1,5,OPTN,9,80,0,4,0.598772
UBE2E1	RING1,UBE2E1,16,146,2,13,RING1,17,106,2,19,0.618435
NXF1	NXT1,NXF1,55,180,0,6,NXT1,47,139,3,4,0.668099
BRPF1	HIST1H3E,BRPF1,16,111,1,10,HIST1H3E,8,8,0,24,0.999528
HUWE1	UBE2E3,HUWE1,31,374,0,3,UBE2E3,26,145,1,15,0.876819
HRAS	RASGRF1,HRAS,33,160,71,83,RASGRF1,44,183,0,21,0.000000
HDAC8	HDAC8,HDAC8,22,359,1,23,HDAC8,22,359,1,23,0.781721
WNT5A	FZD5,WNT5A,18,294,0,16,FZD5,24,117,1,6,0.906662
C5	C6,C5,92,1528,1,6,C6,72,871,0,5,0.541098
RAP1A	RAPGEF4,RAP1A,9,162,1,20,RAPGEF4,13,682,0,5,0.483305
VAV1	RAC1,VAV1,34,368,1,51,RAC1,27,177,9,42,0.602185
RAP1A	RAPGEF2,RAP1A,10,162,3,20,RAPGEF2,15,83,0,0,0.334725
PSMC1	PSMC6,PSMC1,54,254,2,22,PSMC6,58,253,2,8,0.923353
S100B	TP53,S100B,14,92,1,10,TP53,10,22,0,310,1.000000
PDCD1	CD274,PDCD1,21,106,2,24,CD274,22,115,2,16,0.965945
RBPJ	MAML1,RBPJ,34,424,2,37,MAML1,23,55,0,63,0.999954
SNAP23	STX1A,SNAP23,36,70,2,13,STX1A,40,99,0,15,0.999999
SNAP23	STX1B,SNAP23,35,70,2,13,STX1B,36,97,6,27,0.999262
TAF1	TAF7,TAF1,105,406,3,20,TAF7,77,123,4,9,0.916593
ITGB1	ITGB1,ITGB1,60,213,1,30,ITGB1,60,213,1,30,1.000000
